Split	TweetId	username	mentname	Date	group	party	Admiration	Anger	Disgust	Fear	Interest	Joy	Sadness	Surprise
train	1273678410728996866	repdelbene	repkarenbass	2020-06-18	1	D	False	False	False	False	True	False	False	False
train	1273701337356808194	repmarkgreen	speakerpelosi	2020-06-18	-1	R	False	True	False	False	False	False	False	False
train	1273720700021420034	senrobportman	sensherrodbrown	2020-06-18	-1	R	False	False	False	False	False	True	False	False
train	1275073972502097930	gopleader	senatortimscott	2020-06-22	1	R	True	False	False	False	True	False	False	False
train	1275782298475126785	senatorcollins	senatorshaheen	2020-06-24	-1	R	False	False	False	False	False	False	False	False
train	1275851413248192514	repdlamborn	senatortimscott	2020-06-24	1	R	True	False	False	False	False	False	False	False
train	1275880874874200066	senjohnthune	senbrianschatz	2020-06-24	-1	R	False	False	False	False	False	True	False	False
train	1275911813390098438	senrickscott	senschumer	2020-06-24	-1	R	False	True	True	False	False	False	False	False
train	1276222482748506113	repfredkeller	speakerpelosi	2020-06-25	-1	R	False	True	True	False	False	False	False	False
train	1268594864704421889	senatorshaheen	sentedcruz	2020-06-04	-1	D	False	False	False	False	False	True	False	False
train	1258810410033127424	senblumenthal	chriscoons	2020-05-08	1	D	False	False	False	False	False	True	False	False
train	1268591440340357120	senatorhassan	repchrispappas	2020-06-04	1	D	True	False	False	False	False	True	False	False
train	1267200215020421121	reptimryan	repbeatty	2020-05-31	1	D	False	False	False	False	False	False	False	False
train	1259990133081808898	repdeanphillips	repchiproy	2020-05-11	-1	D	False	False	False	False	False	False	False	False
train	1260213878081929216	rephagedorn	speakerpelosi	2020-05-12	-1	R	False	False	False	False	True	False	False	False
train	1260263684787638272	greschenthaler	speakerpelosi	2020-05-12	-1	R	False	True	True	False	False	False	False	False
train	1260359863932276736	warrendavidson	speakerpelosi	2020-05-12	-1	R	False	True	True	False	False	False	False	False
train	1260394225008611331	lisamurkowski	senbrianschatz	2020-05-12	-1	R	True	False	False	False	False	False	False	False
train	1260690718932287493	repronwright	stevescalise	2020-05-13	1	R	False	False	False	False	True	False	False	False
train	1261341342967435266	repchrisstewart	speakerpelosi	2020-05-15	-1	R	False	True	True	False	False	False	False	False
train	1261383122186170368	rephagedorn	speakerpelosi	2020-05-15	-1	R	False	True	True	False	False	False	False	False
train	1261390942835052545	repgrothman	speakerpelosi	2020-05-15	-1	R	False	True	False	False	False	False	False	False
train	1261605980338565121	repmobrooks	speakerpelosi	2020-05-16	-1	R	False	True	True	False	False	False	False	False
train	1263633538768871424	reparmstrongnd	speakerpelosi	2020-05-21	-1	R	False	True	True	False	False	False	False	False
train	1263862248742825984	repdanbishop	speakerpelosi	2020-05-22	-1	R	False	True	True	False	False	False	False	False
train	1263865946684489728	repcarolmiller	repcuellar	2020-05-22	-1	R	False	False	False	False	False	False	False	False
train	1263874747382800384	repstephmurphy	repdancrenshaw	2020-05-22	-1	D	False	False	False	False	True	False	False	False
train	1263930874858520576	sensherrodbrown	chuckgrassley	2020-05-22	-1	D	False	False	False	False	False	True	False	False
train	1265479040787415040	repmobrooks	speakerpelosi	2020-05-26	-1	R	False	False	True	False	False	False	False	False
train	1265714025222078469	reppeteaguilar	speakerpelosi	2020-05-27	1	D	False	False	False	False	False	False	False	False
train	1268285558016573440	repmarkpocan	sentomcotton	2020-06-03	-1	D	False	False	True	False	False	False	False	False
train	1311719298327621641	repmarkgreen	speakerpelosi	2020-10-01	-1	R	False	False	True	False	False	False	False	False
train	1156939745525714945	repkathleenrice	reprutherfordfl	2019-08-01	-1	D	False	False	False	False	False	True	False	False
train	1156681136845799425	senatorfischer	senjackyrosen	2019-07-31	-1	R	False	False	False	False	True	True	False	False
train	1046826588128600064	repdesaulnier	senfeinstein	2018-10-01	1	D	False	False	False	False	True	False	False	False
train	1047145188920049665	repmiketurner	repanniekuster	2018-10-02	-1	R	False	False	False	False	False	False	False	False
train	1047180327247069190	stevescalise	repandyharrismd	2018-10-02	1	R	False	False	False	False	False	False	False	False
train	1047574658269241344	senwhitehouse	jimlangevin	2018-10-03	1	D	False	False	False	False	True	False	False	False
train	1047584721239244805	senatorbaldwin	sengarypeters	2018-10-03	1	D	True	False	False	False	False	True	False	False
train	1050096935942668288	reptimryan	repbilljohnson	2018-10-10	-1	D	False	False	False	False	True	False	False	False
train	1050097578455572480	senthomtillis	senatorburr	2018-10-10	1	R	False	False	False	False	True	False	False	False
train	1046770033945452544	repmattgaetz	repswalwell	2018-10-01	-1	R	False	False	False	False	False	True	False	False
train	1050501396083200001	senatorenzi	senjohnbarrasso	2018-10-11	1	R	False	False	False	False	False	True	False	False
train	1052006247401234432	repderekkilmer	repnewhouse	2018-10-15	-1	D	False	False	False	False	False	False	False	False
train	1052357586161463298	senrickscott	repallawsonjr	2018-10-16	-1	R	False	False	False	False	False	True	False	False
train	1052651648609382400	senatorcollins	senatorbaldwin	2018-10-17	-1	R	False	False	False	False	True	False	False	False
train	1053059102132322309	staceyplaskett	replawrence	2018-10-18	1	D	False	False	False	False	False	True	False	False
train	1053102262216577024	repswalwell	stevedaines	2018-10-18	-1	D	True	False	False	False	True	False	False	False
train	1053421816750977024	repdonbacon	repdougcollins	2018-10-19	1	R	False	False	False	False	False	True	False	False
train	1056974654131331072	repgallagher	speakerryan	2018-10-29	1	R	True	False	False	False	False	True	False	False
train	1050860094823559170	repanniekuster	senatorshaheen	2018-10-12	1	D	True	False	False	False	False	False	False	False
train	1046011459296284673	repdavidyoung	daveloebsack	2018-09-29	-1	R	False	False	False	False	False	False	False	False
train	1045791289994825731	repspeier	jeffflake	2018-09-28	-1	D	True	False	False	False	False	False	False	False
train	1045435497663877120	reploubarletta	mikekellypa	2018-09-27	1	R	False	False	False	False	False	True	False	False
train	1040347207113814016	keithrothfus	repbeatty	2018-09-13	-1	R	False	False	False	False	False	True	False	False
train	1040350037044326403	repgregorymeeks	senatorcardin	2018-09-13	1	D	True	False	False	False	False	True	False	False
train	1040637932833579009	senmarkey	senwarren	2018-09-14	1	D	False	False	False	False	False	False	False	False
train	1041763262415732736	repdonbeyer	maziehirono	2018-09-17	1	D	False	False	False	False	True	False	False	False
train	1041857765797490689	repleezeldin	repgoodlatte	2018-09-17	1	R	False	False	False	False	False	False	False	False
train	1042216779043491840	senorrinhatch	chuckgrassley	2018-09-18	1	R	False	False	False	False	True	False	False	False
train	1042467918431301632	sentinasmith	senbillcassidy	2018-09-19	-1	D	False	False	False	False	True	False	False	False
train	1042894164424318978	lisamurkowski	senwarren	2018-09-20	-1	R	False	False	False	False	False	False	False	False
train	1043216397638270976	reproybalallard	reptedlieu	2018-09-21	1	D	False	False	False	False	False	True	False	False
train	1043986115907256320	reprutherfordfl	repallawsonjr	2018-09-23	-1	R	False	False	False	False	False	True	False	False
train	1044274168609542145	lisamurkowski	senbrianschatz	2018-09-24	-1	R	False	False	False	False	False	True	False	False
train	1044607480494542851	repmikequigley	repjohnkatko	2018-09-25	-1	D	False	False	False	False	True	False	False	False
train	1044719536145125376	usrepmikedoyle	repkinzinger	2018-09-25	-1	D	False	False	False	False	False	True	False	False
train	1045056365914468352	repvaldemings	repanniekuster	2018-09-26	1	D	True	False	False	False	False	True	False	False
train	1045073586598416392	repjeffduncan	gopleader	2018-09-26	1	R	False	False	False	False	True	True	False	False
train	1045079846488076290	repgracemeng	repanniekuster	2018-09-26	1	D	True	False	False	False	False	False	False	False
train	1045404109657001984	repderekkilmer	reparrington	2018-09-27	-1	D	False	False	False	False	True	False	False	False
train	1057697545248534534	repamata	repadams	2018-10-31	-1	R	False	False	False	False	False	True	False	False
train	1058073162490040321	senatortimscott	senjoniernst	2018-11-01	1	R	False	False	False	False	False	True	False	False
train	1059890522041520133	senatortimscott	senjoniernst	2018-11-06	1	R	True	False	False	False	True	True	False	False
train	1062427395389644802	repalexmooney	jim_jordan	2018-11-13	1	R	True	False	False	False	False	False	False	False
train	1073655986307653633	senatorcollins	senatorheitkamp	2018-12-14	-1	R	True	False	False	False	False	True	False	False
train	1075028140798459904	repbyrne	senshelby	2018-12-18	1	R	False	False	False	False	False	True	False	False
train	1075469245331464192	gopleader	speakerryan	2018-12-19	1	R	True	False	False	False	False	False	False	False
train	1076149358700179456	warrendavidson	repdarrensoto	2018-12-21	-1	R	False	False	False	False	False	True	False	False
train	1076191716024176641	repwilson	speakerryan	2018-12-21	-1	D	False	True	True	False	False	False	False	False
train	1076860214262067200	repbillfoster	speakerryan	2018-12-23	-1	D	False	True	True	False	False	False	False	False
train	1077995628104343552	bradsherman	repgallagher	2018-12-26	-1	D	False	False	False	False	True	False	False	False
train	1081228037390303232	repkevinbrady	speakerpelosi	2019-01-04	-1	R	False	False	False	False	False	False	False	False
train	1081231833617055744	reprickcrawford	speakerpelosi	2019-01-04	-1	R	False	False	False	False	True	False	False	False
train	1083115959697707009	sencapito	senshelby	2019-01-09	1	R	True	False	False	False	False	True	False	False
train	1083210109210316800	stevedaines	johncornyn	2019-01-09	1	R	False	False	False	False	False	True	False	False
train	1084972454286639104	repcarolmiller	stevescalise	2019-01-14	1	R	False	False	False	False	False	True	False	False
train	1084981308739280897	rephartzler	repmarkgreen	2019-01-14	1	R	False	False	False	False	True	False	False	False
train	1085204816987672576	repspanberger	repbrianfitz	2019-01-15	-1	D	False	False	False	False	False	False	False	False
train	1085221304289148929	jim_jordan	repcummings	2019-01-15	-1	R	False	False	False	False	False	False	False	False
train	1085610368838311938	peterwelch	repadamschiff	2019-01-16	1	D	False	False	False	False	False	True	False	False
train	1085913920135585792	mariodb	repdarrensoto	2019-01-17	-1	R	False	False	False	False	False	True	False	False
train	1073324513214033920	chrismurphyct	randpaul	2018-12-13	-1	D	False	False	False	False	False	False	False	False
train	1040345897257906176	senatorsinema	repdavid	2018-09-13	-1	D	True	False	False	False	False	True	False	False
train	1072932164474413058	sentinasmith	jerrymoran	2018-12-12	-1	D	False	False	False	False	False	True	False	False
train	1072896497610567681	lisamurkowski	sen_joemanchin	2018-12-12	-1	R	True	False	False	False	False	True	False	False
train	1063182522782310400	repadams	repjohnfaso	2018-11-15	-1	D	False	False	False	False	False	False	False	False
train	1063491869445943297	repkathleenrice	repbrianmast	2018-11-16	-1	D	False	False	False	False	False	False	False	False
train	1065390762026823681	repyvetteclarke	repdankildee	2018-11-21	1	D	False	False	False	False	False	True	False	False
train	1067151142491181056	sentomcotton	marcorubio	2018-11-26	1	R	False	False	False	False	False	True	False	False
train	1067894541246705665	chrismurphyct	lindseygrahamsc	2018-11-28	-1	D	False	False	False	False	False	True	False	False
train	1068197542075207681	reprobinkelly	congmikesimpson	2018-11-29	-1	D	True	False	False	False	False	False	False	False
train	1068267275931799552	reproybalallard	repkarenbass	2018-11-29	1	D	True	False	False	False	False	True	False	False
train	1068270104385867777	senjeffmerkley	senatortimscott	2018-11-29	-1	D	True	False	False	False	False	True	False	False
train	1068320430149328896	senwarren	senatortimscott	2018-11-29	-1	D	False	False	False	False	False	False	False	False
train	1068532442242387968	reprobinkelly	maziehirono	2018-11-30	1	D	False	False	False	False	True	False	False	False
train	1068567923298582529	repteddeutch	repdinatitus	2018-11-30	1	D	False	False	False	False	False	True	False	False
train	1068602959771172864	mariodb	roslehtinen	2018-11-30	1	R	False	False	False	False	False	False	False	False
train	1070460605012869120	lisamurkowski	sendansullivan	2018-12-05	1	R	False	False	False	False	False	False	False	False
train	1070463210967449601	martinheinrich	senatortomudall	2018-12-05	1	D	False	False	False	False	False	False	False	False
train	1070720614422536192	repgwenmoore	speakerryan	2018-12-06	-1	D	True	False	False	False	False	False	False	False
train	1070759512963985408	repanniekuster	senatorshaheen	2018-12-06	1	D	True	False	False	False	False	False	False	False
train	1071172500875165696	senatorheitkamp	senjohnmccain	2018-12-07	-1	D	False	False	False	False	False	False	False	False
train	1072913132643909632	reprokhanna	speakerryan	2018-12-12	-1	D	False	True	True	False	False	False	False	False
train	1040339878079328256	senatorsinema	repanniekuster	2018-09-13	1	D	True	False	False	False	False	True	False	False
train	1040233146090962946	senamyklobuchar	sentinasmith	2018-09-13	1	D	False	False	False	False	True	False	False	False
train	1039903024355979264	reptimryan	repveasey	2018-09-12	-1	D	True	False	False	False	False	True	False	False
train	1010240133235445761	sentedcruz	johncornyn	2018-06-22	1	R	False	False	False	False	False	False	False	False
train	1010270358283472899	repricklarsen	reppeterdefazio	2018-06-22	1	D	False	False	False	False	False	False	False	False
train	1010284012173053952	repscottpeters	speakerryan	2018-06-22	-1	D	False	True	True	False	False	False	False	False
train	1011642241146761216	senrobportman	reprokhanna	2018-06-26	-1	R	False	False	False	False	False	False	False	False
train	1011758280388038656	repwilson	repmaxinewaters	2018-06-26	1	D	True	False	False	False	False	False	False	False
